-0.150,-0.343,0.520
-0.148,-0.374,0.399
-0.137,-0.365,0.328
-0.116,-0.337,0.258
-0.012,0.045,-0.212
0.124,0.163,-0.587
0.211,0.187,-0.787
0.356,0.132,-1.001
0.382,-0.122,-1.054
0.348,-0.061,-0.837
0.218,-0.072,-0.660
-0.045,-0.015,-0.101
-0.402,-0.169,0.789
-0.625,-0.491,1.999
-0.293,-0.537,1.999
-0.037,-1.028,1.999
-0.387,-1.471,1.999
-0.551,-0.884,1.999
-0.435,-0.307,1.999
-0.427,-0.138,1.987
-0.301,-0.266,1.466
-0.125,-0.470,0.734
-0.008,-0.473,0.272
-0.043,-0.247,-0.208
0.036,0.053,-0.662
0.182,0.007,-1.033
0.475,-0.101,-1.405
0.681,0.146,-1.665
0.582,0.473,-1.388
0.130,0.153,-0.746
-0.208,-0.099,0.081
0.024,-0.021,0.921
0.073,-0.499,1.667
-0.595,-1.715,1.999
-1.152,-1.887,1.999
-1.038,-1.639,1.999
-0.583,-0.627,1.999
-0.530,-0.201,1.999
-0.431,-0.308,1.209
-0.014,-0.239,0.042
0.140,-0.164,-0.986
0.260,-0.122,-1.532
0.382,-0.326,-1.907
0.571,-0.258,-1.830
0.810,-0.161,-1.731
0.615,-0.083,-1.169
0.124,-0.051,-0.090
-0.233,-0.276,1.392
-0.563,-0.424,1.999
-0.963,-1.664,1.999
-1.320,-1.501,1.999
-1.332,-0.499,1.999
-1.113,0.102,1.999
-0.525,-0.087,0.977
0.008,-0.418,-0.639
0.283,-0.248,-1.481
0.280,-0.603,-1.505
0.382,-0.811,-1.954
0.890,-0.589,-2.000
0.914,-0.260,-1.920
0.322,0.035,-0.974
-0.186,-0.026,-0.056
0.037,-0.095,0.979
0.638,-0.323,1.999
-0.335,-1.373,1.999
-1.860,-2.000,1.999
-1.062,-1.317,1.999
-0.058,-0.231,1.999
-0.144,0.144,0.996
-0.116,-0.154,0.196
-0.023,-0.466,-0.817
-0.122,-0.578,-1.533
0.410,-0.768,-2.000
0.948,-0.563,-2.000
0.692,-0.140,-1.766
0.141,0.048,-0.531
-0.542,-0.315,0.976
-0.021,-0.403,1.999
0.859,-0.835,1.999
0.138,-1.358,1.999
-0.756,-1.087,1.999
-0.936,-0.220,1.999
-0.343,-0.046,1.304
0.186,0.018,-0.027
0.204,-0.185,-1.001
-0.044,-0.321,-1.312
0.189,-0.834,-1.859
0.771,-0.700,-2.000
0.826,-0.272,-1.853
0.122,-0.117,-0.526
-0.333,0.043,0.669
0.144,0.453,1.999
0.332,-0.230,1.999
0.397,-2.000,1.999
0.680,-2.000,1.999
-0.124,-0.363,1.999
-1.051,0.516,1.999
-0.690,-0.020,1.310
0.444,-0.246,-0.589
0.689,-0.390,-1.410
0.282,-0.345,-1.616
0.219,-0.852,-1.792
0.862,-0.373,-2.000
0.675,0.291,-1.632
-0.223,-0.022,-0.205
-0.705,-0.343,1.051
0.246,-0.200,1.938
0.341,-0.903,1.999
0.255,-2.000,1.999
0.616,-1.875,1.999
-0.127,-0.667,1.999
-1.113,-0.039,1.999
-0.602,-0.095,1.271
0.353,0.079,-0.301
0.429,-0.239,-0.727
0.159,-0.081,-0.965
0.135,-0.515,-1.230
0.780,-0.705,-2.000
1.083,-0.096,-2.000
0.421,0.136,-1.256
-0.250,0.069,-0.425
-0.442,-0.245,0.323
-0.306,-0.438,1.455
-0.498,-0.515,1.999
-0.644,-1.736,1.999
-0.068,-1.580,1.999
-0.085,-1.017,1.999
-0.434,-0.189,1.999
-0.674,-0.092,1.854
-0.354,-0.313,0.643
0.058,-0.063,-0.557
0.083,-0.272,-1.163
-0.040,-0.500,-1.379
0.508,-0.515,-2.000
1.015,-0.119,-2.000
0.648,-0.035,-1.614
-0.353,-0.258,-0.213
-0.736,-0.024,1.025
0.158,0.244,1.662
0.622,-1.146,1.999
0.260,-2.000,1.999
-0.583,-1.880,1.999
-0.315,-1.248,1.999
-0.091,-0.330,1.999
-0.353,-0.300,1.811
-0.149,-0.552,0.938
0.174,-0.332,-0.221
0.408,-0.068,-0.996
0.262,0.005,-1.454
0.482,-0.313,-1.808
0.777,-0.203,-2.000
0.599,-0.272,-1.557
0.105,-0.189,-0.523
-0.234,-0.359,0.570
-0.044,-0.434,1.385
-0.182,-0.419,1.999
-0.620,-0.729,1.999
-0.697,-1.146,1.999
-0.520,-0.455,1.999
-0.427,0.250,1.999
-0.515,0.197,1.699
-0.265,-0.259,0.996
0.185,-0.182,-0.318
0.376,-0.375,-0.848
0.262,-0.556,-1.143
0.470,-0.436,-1.588
0.675,-0.143,-1.679
0.519,0.035,-1.131
0.189,0.201,-0.474
-0.239,-0.104,0.275
-0.256,-0.374,1.563
0.292,-0.411,1.999
0.622,-1.035,1.999
-0.107,-1.655,1.999
-0.798,-1.345,1.999
-0.712,-0.605,1.999
-0.354,-0.094,1.999
-0.174,-0.030,1.324
-0.038,0.011,0.676
0.079,0.027,0.203
0.008,0.097,-0.164
-0.104,-0.056,-0.399
0.024,-0.740,-0.370
0.539,-0.717,-0.952
0.872,-0.414,-1.199
0.780,-0.021,-1.086
0.292,0.145,-0.446
0.144,0.144,-0.161
0.139,0.258,0.398
-0.049,-0.202,1.240
-0.706,-0.758,1.999
-1.174,-1.585,1.999
-1.328,-1.182,1.999
-1.291,-0.354,1.999
-1.044,-0.248,1.999
-0.417,-0.398,1.458
0.164,-0.428,0.292
0.377,-0.130,-0.365
0.171,-0.006,-0.440
0.165,-0.196,-0.475
0.561,-0.242,-0.905
1.025,-0.052,-1.294
0.938,0.166,-1.142
0.641,0.272,-0.987
0.293,0.160,-0.647
